File,Reciprocal,Time,Reciprocal(Integral),Time,error,%Reduction in Time(For Integral),Reciprocal(3DFFT),Time,error,Real,Time,Total
POSCAR1,2425.117665209751976,0.029827140000000,2425.117666421320791,0.016796379000000,0.000001211568815,43.687597939326395,2431.136923434538403,0.031074265000000,6.019258224786427,-433.075284479500965,0.000098402000000,-2520.936395008894124 
,2425.117665209741972,0.035308617000000,2425.117666421321701,0.028674424000000,0.000001211579729,18.789161297368288,2431.136923434537493,0.037512124000000,6.019258224795522,-433.075284479501477,0.000162007000000,-2520.936395008904583 
,2425.117665209752886,0.030072795000000,2425.117666421323975,0.018552299000000,0.000001211571089,38.308697279384901,2431.136923434537493,0.033332224000000,6.019258224784608,-433.075284479501192,0.000113464000000,-2520.936395008893214 
,2425.117665209746065,0.028104107000000,2425.117666421322610,0.019627811000000,0.000001211576546,30.160346315220053,2431.136923434538403,0.035854343000000,6.019258224792338,-433.075284479501306,0.000093748000000,-2520.936395008900035 
,2425.117665209751067,0.027050367000000,2425.117666421318972,0.020660726000000,0.000001211567906,23.621272864800684,2431.136923434537493,0.032919219000000,6.019258224786427,-433.075284479501477,0.000089202000000,-2520.936395008895488 
 
 
POSCAR2,3827.263668031941961,0.109109884000000,3827.263667245886154,0.048259313000000,0.000000786055807,55.769989637235795,3254.067938853504529,0.047202010000000,573.195729178437432,-2602.685758354381960,0.000356570000000,-7801.379641800729587 
,3827.263668031951511,0.105580431000000,3827.263667245892975,0.042261355000000,0.000000786058536,59.972359840054068,3254.067938853504984,0.041731432000000,573.195729178446527,-2602.685758354381051,0.000356700000000,-7801.379641800719583 
,3827.263668031966517,0.106342902000000,3827.263667245887973,0.037257126000000,0.000000786078544,64.965103171624932,3254.067938853504529,0.038688956000000,573.195729178461988,-2602.685758354381051,0.000351450000000,-7801.379641800704121 
,3827.263668031946963,0.108684701000000,3827.263667245883880,0.040834136000000,0.000000786063083,62.428809552505470,3254.067938853504529,0.041063421000000,573.195729178442434,-2602.685758354381051,0.000363207000000,-7801.379641800724130 
,3827.263668031946509,0.103406961000000,3827.263667245895249,0.038472491000000,0.000000786051260,62.795066571968981,3254.067938853504529,0.040121374000000,573.195729178441979,-2602.685758354380596,0.000355381000000,-7801.379641800724130 
 
 
POSCAR3,9853.397576802559342,0.242517359000000,9853.397576836896405,0.059413028000000,0.000000034337063,75.501535953968556,9765.697141020869822,0.047555865000000,87.700435781689521,-2094.811481753531098,0.000749591000000,-5780.350232168406365 
,9853.397576802542972,0.246508714000000,9853.397576836921871,0.052820052000000,0.000000034378900,78.572744491296163,9765.697141020869822,0.047930093000000,87.700435781673150,-2094.811481753531552,0.000762321000000,-5780.350232168422735 
,9853.397576802515687,0.236683632000000,9853.397576836965527,0.052380469000000,0.000000034449840,77.868993915050268,9765.697141020869822,0.048108724000000,87.700435781645865,-2094.811481753533371,0.000768393000000,-5780.350232168451839 
,9853.397576802530239,0.237103815000000,9853.397576836932785,0.053668102000000,0.000000034402547,77.365146149166776,9765.697141020871641,0.048011138000000,87.700435781658598,-2094.811481753530188,0.000764216000000,-5780.350232168433649 
,9853.397576802582989,0.236513347000000,9853.397576836916414,0.053858027000000,0.000000034333425,77.228335024999666,9765.697141020869822,0.048234819000000,87.700435781713168,-2094.811481753531098,0.000766259000000,-5780.350232168382718 
 
 
POSCAR4,13110.039940591828781,0.433452868000000,13110.039936175429830,0.074025099000000,0.000004416398951,82.921995800475358,12818.005524763633730,0.057023252000000,292.034415828195051,-1718.912604898349855,0.002980126000000,-6660.787767263100250 
,13110.039940591845152,0.430451820000000,13110.039936175518960,0.072153941000000,0.000004416326192,83.237626687232961,12818.005524763633730,0.054982276000000,292.034415828211422,-1718.912604898349855,0.001480123000000,-6660.787767263085698 
,13110.039940591805134,0.415682443000000,13110.039936175491675,0.074674577000000,0.000004416313459,82.035667308662340,12818.005524763633730,0.054840749000000,292.034415828171404,-1718.912604898350310,0.001406674000000,-6660.787767263125716 
,13110.039940591739651,0.407644144000000,13110.039936175522598,0.072485313000000,0.000004416217052,82.218482942318431,12818.005524763633730,0.057352682000000,292.034415828105921,-1718.912604898350082,0.001413789000000,-6660.787767263191199 
,13110.039940591774211,0.408010097000000,13110.039936175448020,0.084768124000000,0.000004416326192,79.224013174360238,12818.005524763633730,0.056953467000000,292.034415828140482,-1718.912604898351674,0.001371874000000,-6660.787767263158457 
 
 
POSCAR5,35482.007186491020548,0.643954514000000,35482.007191438366135,0.098248354000000,0.000004947345587,84.742966799049427,35024.170545402412245,0.063925538000000,457.836641088608303,-4075.190253781163392,0.002131405000000,8841.923054014132504 
,35482.007186490933236,0.653056910000000,35482.007191438337031,0.097161605000000,0.000004947403795,85.122030942142544,35024.170545402412245,0.065537050000000,457.836641088520992,-4075.190253781167485,0.002129705000000,8841.923054014037916 
,35482.007186491078755,0.654849156000000,35482.007191438497102,0.094037631000000,0.000004947418347,85.639802672357732,35024.170545402412245,0.067249563000000,457.836641088666511,-4075.190253781169758,0.002144286000000,8841.923054014183435 
,35482.007186491115135,0.631286179000000,35482.007191438497102,0.099015095000000,0.000004947381967,84.315339335189222,35024.170545402412245,0.065920219000000,457.836641088702891,-4075.190253781171123,0.002119638000000,8841.923054014219815 
,35482.007186491093307,0.630305313000000,35482.007191438722657,0.106566381000000,0.000004947629350,83.092895014197666,35024.170545402412245,0.064541128000000,457.836641088681063,-4075.190253781172487,0.002153082000000,8841.923054014194349 
 
 
POSCAR6,24170.856437553436990,1.420920502000000,24170.856430277552136,0.154062550000000,0.000007275884855,89.157553164786421,23307.132623057848832,0.094778755000000,863.723814495588158,-8480.015762911356433,0.006635415000000,-18156.500143401506648 
,24170.856437552636635,1.408342788000000,24170.856430277548498,0.152877075000000,0.000007275088137,89.144895951283132,23307.132623057848832,0.094455114000000,863.723814494787803,-8480.015762911350976,0.004729276000000,-18156.500143402299727 
,24170.856437553044088,1.408837174000000,24170.856430277224717,0.159682295000000,0.000007275819371,88.665667122721729,23307.132623057841556,0.095602651000000,863.723814495202532,-8480.015762911343700,0.004653730000000,-18156.500143401884998 
,24170.856437552803982,1.406197960000000,24170.856430277315667,0.161308123000000,0.000007275488315,88.528775635544235,23307.132623057848832,0.095758452000000,863.723814494955150,-8480.015762911349157,0.004641441000000,-18156.500143402132380 
,24170.856437553178694,1.407960906000000,24170.856430277883192,0.177647890000000,0.000007275295502,87.382612028291632,23307.132623057848832,0.129694755000000,863.723814495329862,-8480.015762911345519,0.004630632000000,-18156.500143401754030 
 
 
POSCAR7,34577.716705910286692,5.554791821000000,34577.716698425640061,0.393595326000000,0.000007484646630,92.914310046471854,33678.258963323947683,0.234385861000000,899.457742586339009,-17923.772720509237843,0.018171264000000,-51040.737650686125562 
,34577.716705908533186,5.553276190000000,34577.716698426222138,0.399978762000000,0.000007482311048,92.797427170644639,33678.258963323947683,0.230777625000000,899.457742584585503,-17923.772720509230567,0.018348007000000,-51040.737650687871792 
,34577.716705909086158,5.546525351000000,34577.716698426622315,0.391277701000000,0.000007482463843,92.945534794509598,33678.258963323947683,0.229624533000000,899.457742585138476,-17923.772720509259671,0.019450160000000,-51040.737650687347923 
,34577.716705910228484,5.557221640000000,34577.716698427859228,0.400249562000000,0.000007482369256,92.797667828846940,33678.258963323947683,0.231165880000000,899.457742586280801,-17923.772720509274222,0.018185316000000,-51040.737650686220150 
,34577.716705910512246,5.997192886000000,34577.716698427939264,0.407807832000000,0.000007482572983,93.200021414152005,33678.258963323947683,0.236170306000000,899.457742586564564,-17923.772720509266946,0.018223671000000,-51040.737650685929111 
 
 
POSCAR8,61135.530674692083267,24.893183371999999,61135.530690282292198,1.124360605000000,0.000015590208932,95.483259058523288,58751.388486959214788,0.732678279000000,2384.142187732868479,-9461.074059366917936,0.072649845000000,-83714.906656849183491 
,61135.530674690773594,24.614915694000000,61135.530690282590513,1.106014354000000,0.000015591816918,95.506731090411193,58751.388486959222064,0.728322186000000,2384.142187731551530,-9461.074059367007067,0.072465638000000,-83714.906656850580475 
,61135.530674692512548,24.812350458000001,61135.530690279061673,1.181182933000000,0.000015586549125,95.239536314790513,58751.388486959214788,0.735715976000000,2384.142187733297760,-9461.074059366934307,0.072518901000000,-83714.906656848761486 
,61135.530674691064632,24.682042138000000,61135.530690282750584,1.182821800000000,0.000015591685951,95.207763630793949,58751.388486959214788,0.726817353000000,2384.142187731849845,-9461.074059366907022,0.072533350000000,-83714.906656850187574 
,61135.530674692367029,25.226915086000002,61135.530690278341353,1.203450876000000,0.000015585974324,95.229496464798146,58751.388486959214788,0.732064678000000,2384.142187733152241,-9461.074059366841539,0.072752994000000,-83714.906656848819694 
 
 
POSCAR9,407790.891194966505282,102.314831436000006,407790.891183269792236,4.052342394000000,0.000011696713045,96.039340204030111,403020.187163351394702,2.769755915000000,4770.704031615110580,-119473.356896266064723,0.297845594000000,17538.807754351757467 
,407790.891194994212128,99.805835864000002,407790.891183258441743,3.544412103000000,0.000011735770386,96.448692531537162,403020.187163351511117,2.627749077000000,4770.704031642701011,-119473.356896266210242,0.289478604000000,17538.807754379289690 
,407790.891194959112909,100.766253426000006,407790.891183279338293,3.842567570000000,0.000011679774616,96.186652337112179,403020.187163351394702,2.629995905000000,4770.704031607718207,-119473.356896267054253,0.290855471000000,17538.807754343375564 
,407790.891195013653487,99.213051027000006,407790.891183245868888,3.842294058000000,0.000011767784599,96.127229212057657,403020.187163351511117,2.624294611000000,4770.704031662142370,-119473.356896267025149,0.290180051000000,17538.807754397916142 
,407790.891194973664824,100.506471997000006,407790.891183287487365,3.738440423000000,0.000011686177459,96.280398317919676,403020.187163351394702,2.624148865000000,4770.704031622270122,-119473.356896266413969,0.289201774000000,17538.807754358567763 
 
 
